element_id,node0_id,node1_id,node2_id
0,2,16,9
1,4,7,3
2,6,12,13
3,6,1,8
4,2,10,16
5,17,11,0
6,9,16,1
7,14,4,5
8,7,12,3
9,0,6,13
10,8,16,3
11,8,3,12
12,4,14,7
13,15,13,12
14,8,12,6
15,12,7,15
16,5,11,14
17,11,17,15
18,7,14,15
19,11,15,14
20,3,16,10
21,1,16,8
22,0,13,17
23,15,17,13
