83.31158702,378.9221032
83.32261318,378.8077353
83.34243829,378.601791
83.37104653,378.303903
83.40840925,377.9136013
83.45448842,377.4302781
83.509237,376.8531842
83.57259898,376.1814294
83.64450948,375.4139835
83.72489474,374.5496767
83.8136722,373.5872019
83.91075054,372.5251164
84.01602973,371.3618446
84.1294011,370.0956811
84.25074739,368.7247951
84.37994288,367.2472346
84.51685345,365.660933
84.66133666,363.9637153
84.81324191,362.1533063
84.97241055,360.2273401
85.13867598,358.1833701
85.31186385,356.0188817
85.49179219,353.7313053
85.67827157,351.3180317
85.87110533,348.7764287
86.07008973,346.1038593
86.27501419,343.2977021
86.48566151,340.3553729
86.70180809,337.2743479
86.92322418,334.0521892
87.14967415,330.6865707
87.38091676,327.1753069
87.61670543,323.5163817
87.8567885,319.707979
88.1009096,315.7485145
88.34880788,311.6366678
88.60021836,307.3714153
88.85487225,302.9520633
89.11249725,298.3782815
89.3728179,293.6501352
89.63555588,288.7681177
89.90043039,283.7331818
90.16715843,278.546769
90.43545517,273.2108378
90.70503426,267.7278897
90.97560818,262.1009923
91.24688856,256.3338001
91.51858651,250.4305716
91.79041293,244.3961834
92.06207883,238.2361401
92.33329567,231.9565804
92.60377565,225.5642783
92.87323198,219.0666412
93.14137926,212.4717016
93.40793369,205.788106
93.67261341,199.0250975
93.93513875,192.1924954
94.19523253,185.3006689
94.45262031,178.3605076
94.70703067,171.383387
94.95819547,164.3811311
95.2058501,157.3659712
95.44973371,150.3505009
95.68958951,143.3476297
95.92516497,136.3705333
96.15621205,129.4326027
96.3824875,122.547392
96.603753,115.7285646
96.81977547,108.9898404
97.03032726,102.3449418
97.23518636,95.80754109
97.43413666,89.39120852
97.62696814,83.10936178
97.81347707,76.97521718
97.99346627,71.00174294
98.16674526,65.20161469
98.33313051,59.58717349
98.49244563,54.17038657
98.64452152,48.96281082
98.78919664,43.97555913
98.92631713,39.21926968
99.05573702,34.70407799
99.17731838,30.43959192
99.29093152,26.43486926
99.39645512,22.69839805
99.49377639,19.23807922
99.58279121,16.06121167
99.66340426,13.17447936
99.73552916,10.58394036
99.79908855,8.29501768
99.85401423,6.312491547
99.90024723,4.640492986
99.93773792,3.282498228
99.96644614,2.241322553
99.98634154,1.519105428
99.99740716,1.117182265
