-1.382609087206860543e-01,-1.193137283622092010e-01,-8.465288827573330677e-02
7.020940753860926975e-02,5.068553830684868755e-02,-8.448011508123529079e-02
-8.965385794341788894e-02,3.122366399039113935e-02,-4.927893623699228579e-03
5.231781423302828138e-02,3.889703342668200670e-02,2.174058721733303570e-02
-1.375197577679503069e-01,3.521923401560625444e-02,-4.448667618589629072e-03
