8 3 0.001316080678 -0.01077632694
7.686715644 2.688399681 0.001466394857 -0.01026563916
7.376096945 2.377459052 0.001605511769 -0.009772281176
7.067770683 2.068129806 0.001735581161 -0.009294793325
6.761363636 1.761363636 0.001858575428 -0.008831673504
7.995668512 2.62027753 0.001810866019 -0.01003164835
7.686454502 2.309872593 0.001951793099 -0.009532046249
7.37901731 2.000886603 0.002083814779 -0.009049168338
7.072983717 1.694271253 0.00220895857 -0.008581461196
7.995475568 2.243220742 0.002300502828 -0.009293897032
7.688969907 1.934685892 0.002434015568 -0.008806428366
7.383352226 1.628329246 0.002560840713 -0.008334985304
7.997544841 1.869553583 0.002786484843 -0.008566468935
7.692385531 1.563563525 0.002914527796 -0.008092146895
8 1.5 0.003270332002 -0.007852858518
3 5 -0.01468312603 -0.02745489529
3.057878183 4.581567947 -0.01258089969 -0.02649531189
3.133699598 4.16305199 -0.01046256354 -0.02533109584
3.224962882 3.745301704 -0.008324314379 -0.02398991455
3.329166667 3.329166667 -0.006162441494 -0.02249764466
3.473705887 4.49922578 -0.01155599351 -0.02446783239
3.551113831 4.08003041 -0.009413619956 -0.02324307611
3.643326189 3.661757722 -0.007252751975 -0.02184750422
3.747841594 3.245257291 -0.005069910045 -0.02030720133
3.968130501 3.997594328 -0.008373486412 -0.02116722804
4.061229081 3.57903641 -0.006191737188 -0.01971917939
4.165993256 3.162407759 -0.003989768626 -0.01813283753
4.478489864 3.497165713 -0.005139578395 -0.0176014113
4.583439957 3.080646014 -0.002920249737 -0.01597083884
5 3 -0.00185964475 -0.01381753841
4 0 0 0
3.977668337 0.4101642943 -0.0001114435745 -0.003362363144
3.947567299 0.8323217663 -0.0001806999252 -0.006546170751
3.913063949 1.265191242 -0.0002166172147 -0.009590626394
3.877525351 1.70749155 -0.0002263951421 -0.01253050172
3.504551398 0.1717980634 -0.0002337009504 -0.001861982808
3.473771937 0.5836298785 -0.0003543777754 -0.005164164954
3.436823809 1.007179528 -0.0004283760479 -0.008297823975
3.397074077 1.441165838 -0.000465075863 -0.01130089371
3.005765082 0.3483524418 -0.0004991654326 -0.003724638713
2.966992418 0.7613783956 -0.000624584684 -0.006971608679
2.923651794 1.18584684 -0.000699149661 -0.0100589665
2.504096225 0.5294012372 -0.0007964207943 -0.005595618882
2.457784951 0.9431479479 -0.0009220934109 -0.008791297591
2 0.7146825518 -0.001125841393 -0.007482383985
4 0 0 0
4.998649205 -0.02877435733 0 0
6.000694909 -0.03712937713 0 0
7.002393159 -0.02691970837 0 0
8 2.775557562e-16 0 0
4.495164235 0.1734688486 0.0002970392376 -0.001281754702
5.500466338 0.1570370935 0.0003211272473 -0.001276221419
6.506755781 0.1592248747 0.0003438687415 -0.001276599202
7.510288607 0.1781775432 0.0003658178228 -0.001282555368
4.994066014 0.3570638389 0.0006210880741 -0.00251589785
6.004389301 0.3515440637 0.0006649946253 -0.002511456709
7.013290765 0.3628440236 0.0007069313108 -0.002517971271
5.495934786 0.5496269097 0.0009662816211 -0.003713734383
6.509647541 0.5535884922 0.001026675315 -0.003716028554
6 0.75 0.001327876821 -0.004885300188
8 3 0.001316080678 -0.01077632694
7.627670297 2.999316062 0.000917911224 -0.01085630457
7.253443151 2.999033387 0.000521655551 -0.01094224945
6.877494429 2.999234018 0.000126653441 -0.01103460994
6.5 3 -0.000267750498 -0.01113385203
7.686715644 2.688399681 0.001466394857 -0.01026563916
7.313275054 2.687211617 0.001063643726 -0.01035828236
6.938182918 2.686658272 0.00066235926 -0.01045719972
6.561615103 2.68682169 0.000261863026 -0.01056288511
7.376096945 2.377459052 0.001605511769 -0.009772281176
7.001968978 2.376165612 0.001198493383 -0.009876146095
6.626435361 2.375740347 0.0007924430646 -0.009986684212
7.067770683 2.068129806 0.001735581161 -0.009294793325
6.693378847 2.06712974 0.001324501055 -0.009408497077
6.761363636 1.761363636 0.001858575428 -0.008831673504
0.6810161926 1.25 -0.005655943971 -0.01439117245
0.5105307009 1.557134641 -0.007573463609 -0.01791058992
0.3392898394 1.868151094 -0.009418750742 -0.0213055447
0.1686581063 2.182592001 -0.01119535467 -0.02457304819
