3.504551398 0.1717980634 -21.45068475 0.9326362046 0.9326362046 -54.9648209
3.473771937 0.5836298785 -18.97915693 1.407426503 1.407426503 -49.93590926
3.436823809 1.007179528 -17.11622698 1.753900551 1.753900551 -46.06400546
3.397074077 1.441165838 -15.76030828 1.998419888 1.998419888 -43.16560903
3.005765082 0.3483524418 -20.51346696 0.9186600907 0.9186600907 -53.50652844
2.966992418 0.7613783956 -18.17629618 1.432667093 1.432667093 -48.73261729
2.923651794 1.18584684 -16.43673949 1.807361146 1.807361146 -45.08458024
2.504096225 0.5294012372 -19.60170497 0.961015335 0.961015335 -52.17402805
2.457784951 0.9431479479 -17.38871766 1.507563254 1.507563254 -47.62582095
2 0.7146825518 -18.6944075 1.061096079 1.061096079 -50.93417748
4 0 -19.73444244 2.348452344 2.348452344 -46.81130225
4.998649205 -0.02877435733 -19.52369478 2.872661313 2.872661313 -45.93371829
6.000694909 -0.03712937713 -19.5397122 3.352963785 3.352963785 -45.56522453
7.002393159 -0.02691970837 -19.7584855 3.810857501 3.810857501 -45.65465486
8 2.775557562e-16 -20.1697003 4.263636755 4.263636755 -46.17831113
4.495164235 0.1734688486 -18.51174129 2.685447755 2.685447755 -44.03860267
5.500466338 0.1570370935 -18.45504576 3.113898243 3.113898243 -43.50286984
6.506755781 0.1592248747 -18.5831905 3.516126569 3.516126569 -43.4002319
7.510288607 0.1781775432 -18.88347806 3.907662425 3.907662425 -43.70043031
4.994066014 0.3570638389 -17.53490237 2.926356695 2.926356695 -41.78502544
6.004389301 0.3515440637 -17.59335509 3.280078356 3.280078356 -41.5252311
7.013290765 0.3628440236 -17.80720568 3.619412084 3.619412084 -41.6438171
5.495934786 0.5496269097 -16.75851977 3.09324793 3.09324793 -39.97106973
6.509647541 0.5535884922 -16.90507627 3.387170523 3.387170523 -39.94006589
6 0.75 -16.1492731 3.20197581 3.20197581 -38.5361944
8 3 1.833571016 -2.655209953 -2.655209953 -9.556970648
7.627670297 2.999316062 1.841133036 -2.577854997 -2.577854997 -9.368410159
7.253443151 2.999033387 1.858846823 -2.501117197 -2.501117197 -9.183370776
6.877494429 2.999234018 1.886889931 -2.424636042 -2.424636042 -9.000780873
6.5 3 1.92555468 -2.348025589 -2.348025589 -8.819524297
7.686715644 2.688399681 1.970769406 -2.513128951 -2.513128951 -9.373265463
7.313275054 2.687211617 1.966186101 -2.442132329 -2.442132329 -9.224756848
6.938182918 2.686658272 1.972979822 -2.371003413 -2.371003413 -9.077565055
6.561615103 2.68682169 1.991364587 -2.299382133 -2.299382133 -8.930718298
7.376096945 2.377459052 2.086885713 -2.404699516 -2.404699516 -9.220492015
7.001968978 2.376165612 2.071460857 -2.338517047 -2.338517047 -9.111373193
6.626435361 2.375740347 2.068536017 -2.271577515 -2.271577515 -9.001627242
7.067770683 2.068129806 2.182929989 -2.328709175 -2.328709175 -9.101984056
6.693378847 2.06712974 2.157427311 -2.266089386 -2.266089386 -9.032271578
6.761363636 1.761363636 2.25942277 -2.284523258 -2.284523258 -9.020439677
0.6810161926 1.25 -7.92115305 -3.51809186 -3.51809186 -59.30538497
0.5105307009 1.557134641 -5.447399847 -2.454417826 -2.454417826 -54.67918177
0.3392898394 1.868151094 -3.28886759 -1.567268902 -1.567268902 -50.47296648
0.1686581063 2.182592001 -1.422334241 -0.8431884133 -0.8431884133 -46.66987641
0 2.5 0.177400736 -0.2688217243 -0.2688217243 -43.24570403
0.5057776736 0.9103091762 -11.16488446 -4.995445768 -4.995445768 -66.60789902
0.3352336384 1.209863224 -7.98414418 -3.560401389 -3.560401389 -60.96893099
0.162306474 1.513841888 -5.19384508 -2.342043924 -2.342043924 -55.82238454
-0.01163932127 1.821787807 -2.76982635 -1.324945205 -1.324945205 -51.16058027
0.3350927702 0.587721979 -15.70381428 -7.147237539 -7.147237539 -75.98238198
0.1663692236 0.8788779355 -11.60776481 -5.234548393 -5.234548393 -69.101146
-0.006365211443 1.17500131 -7.992427493 -3.58803275 -3.58803275 -62.78184077
0.1671155298 0.2837737923 -22.02804519 -10.2196779 -10.2196779 -88.0212347
0.002091504101 0.5657141581 -16.74521089 -7.690347946 -7.690347946 -79.63372246
0 0 -30.82284062 -14.55426559 -14.55426559 -103.4743923
8 1.5 -3.015274641 3.571225827 3.571225827 -27.35652406
7.692385531 1.563563525 -2.97705272 3.540584211 3.540584211 -27.13398769
7.383352226 1.628329246 -2.931659736 3.515267011 3.515267011 -26.91649024
7.072983717 1.694271253 -2.879096221 3.495247272 3.495247272 -26.70365235
6.761363636 1.761363636 -2.81931745 3.480514582 3.480514582 -26.49507218
8.008147768 1.114708847 -3.569244957 3.727310516 3.727310516 -28.50107231
7.702135909 1.176535416 -3.492989816 3.690674165 3.690674165 -28.22456439
7.394659889 1.239705658 -3.410805946 3.659849133 3.659849133 -27.95540248
7.08580334 1.304193666 -3.322508867 3.634811972 3.634811972 -27.69292646
8.012350593 0.7357124427 -4.416661691 3.868034214 3.868034214 -30.29159596
7.708513582 0.7957408011 -4.294793039 3.823025799 3.823025799 -29.94509781
7.403167086 0.8572543125 -4.168906154 3.784504731 3.784504731 -29.60973286
8.010378121 0.3638598168 -5.611687284 3.998228656 3.998228656 -32.84551691
7.709288198 0.4220287121 -5.433961672 3.941173376 3.941173376 -32.4071566
8 2.775557562e-16 -7.229105653 4.123652613 4.123652613 -36.32370567
1.5 3.836647963 -0.2661726379 0.4735158417 0.4735158417 -5.747553643
1.857597105 4.122176123 -0.6973912561 0.1686290577 0.1686290577 -5.716325219
2.226674299 4.411873199 -1.01508599 -0.1125530054 -0.1125530054 -5.479033435
2.607414343 4.704795667 -1.226189056 -0.3745259927 -0.3745259927 -5.031762832
3 5 -1.333055283 -0.6199022567 -0.6199022567 -4.363266419
1.11526241 4.129180271 0.235942012 0.6895276565 0.6895276565 -4.741955626
1.480414436 4.41437641 -0.2121845205 0.3562933229 0.3562933229 -4.688961124
1.858037256 4.703612232 -0.5316456222 0.0519909673 0.0519909673 -4.405129621
2.248313632 4.995944211 -0.7298579739 -0.2285175094 -0.2285175094 -3.886097055
0.7363527798 4.420915767 0.741662284 0.9066037389 0.9066037389 -3.718977304
1.109890625 4.705577453 0.2804005563 0.5455834516 0.5455834516 -3.637513502
1.49688997 4.994149589 -0.03594811405 0.2186666632 0.2186666632 -3.298028744
0.3642667601 4.71135537 1.248883162 1.124006773 1.124006773 -2.68195595
0.7470213233 4.995280172 0.779384023 0.7357576253 0.7357576253 -2.563019115
4.440892099e-16 5 1.755789047 1.341041673 1.341041673 -1.633604662
3.329166667 3.329166667 1.335158232 2.928381101 2.928381101 -23.14445515
3.457189338 2.918111341 1.175069558 3.020455819 3.020455819 -23.95566308
3.592901212 2.51025876 0.912640553 3.051989088 3.051989088 -24.91758972
3.733835484 2.106441352 0.5333474413 3.016675516 3.016675516 -26.05443327
3.877525351 1.70749155 0.02396309302 2.907913864 2.907913864 -27.38671207
3.747841594 3.245257291 0.7865499084 2.738610379 2.738610379 -24.01301439
3.875529366 2.834041294 0.6038085408 2.829564691 2.829564691 -24.83537713
4.010281574 2.426197588 0.3200751966 2.8609505 2.8609505 -25.80448385
4.149631414 2.022558602 -0.0782628896 2.826952702 2.826952702 -26.94353862
4.165993256 3.162407759 0.2935358908 2.582404636 2.582404636 -24.83570257
4.293277622 2.751266012 0.09224932559 2.67472303 2.67472303 -25.6640856
4.427001658 2.343666102 -0.2090077919 2.708423559 2.708423559 -26.63610278
4.583439957 3.080646014 -0.1475720971 2.45864628 2.45864628 -25.61797102
4.710252412 2.669813439 -0.3640719308 2.554583191 2.554583191 -26.44821673
5 3 -0.5399490652 2.366528278 2.366528278 -26.36472463
0 0 -40.4988679 -8.560249049 -8.560249049 -90.92625158
0.9609617157 -0.05723201186 -34.52102504 -5.543753945 -5.543753945 -79.38682038
1.951585629 -0.07367631371 -30.60253467 -3.482409215 -3.482409215 -71.46775857
2.966416727 -0.05328245871 -27.96418437 -2.006382192 -2.006382192 -65.90736055
4 0 -26.17570745 -0.9077754717 -0.9077754717 -61.98572879
0.4805198813 0.1431821422 -33.63009137 -5.519122506 -5.519122506 -78.45662339
1.464299984 0.1165469098 -29.72498627 -3.503264361 -3.503264361 -70.29488032
2.474128827 0.127402068 -27.09304975 -2.072602934 -2.072602934 -64.56461306
3.504551398 0.1717980634 -25.30115833 -1.017899979 -1.017899979 -60.50806931
0.9746582315 0.3114148512 -28.82884512 -3.45058104 -3.45058104 -69.21977138
1.978994015 0.312787111 -26.24702476 -2.079322865 -2.079322865 -63.36280867
3.005765082 0.3483524418 -24.48031618 -1.075428335 -1.075428335 -59.2014195
1.481467466 0.5026107725 -25.40008101 -2.023621251 -2.023621251 -62.26175868
2.504096225 0.5294012372 -23.69195172 -1.080617558 -1.080617558 -58.03044859
2 0.7146825518 -22.91584033 -1.032323245 -1.032323245 -56.96302052
6 0.75 -1.072213511 -1.103127563 -1.103127563 -23.94369113
6.190150761 0.997790607 -0.7073060625 -1.025991823 -1.025991823 -23.08741198
6.38017881 1.24924386 -0.4227357699 -0.985174033 -0.985174033 -22.40760716
6.570458364 1.503916092 -0.2102129493 -0.9778477991 -0.9778477991 -21.88838011
6.761363636 1.761363636 -0.06312195332 -1.0020191 -1.0020191 -21.5163638
5.753151359 1.295086297 -0.4835459604 -0.9188815605 -0.9188815605 -22.40501687
5.941961171 1.548703316 -0.256682331 -0.9063527226 -0.9063527226 -21.80669297
6.131874863 1.805405084 -0.09720996873 -0.9257524416 -0.9257524416 -21.36014765
6.32326665 2.064747934 0.0009850794725 -0.9752646522 -0.9752646522 -21.05249456
5.499496218 1.853359791 -0.068838023 -0.8370163422 -0.8370163422 -21.18390529
5.689974542 2.11181233 0.03840154823 -0.88262718 -0.88262718 -20.80795235
5.882783337 2.372771721 0.08880571137 -0.956799824 -0.956799824 -20.56225262
5.246092967 2.422453389 0.1941360305 -0.8475659826 -0.8475659826 -20.23418041
5.441249265 2.684750557 0.1980783292 -0.9457487477 -0.9457487477 -20.04785839
5 3 0.3271001441 -0.9416460286 -0.9416460286 -19.510848
6 0.75 -9.5865554 1.389418784 1.389418784 -22.56944335
5.753151359 1.295086297 -8.862951222 1.401349281 1.401349281 -21.12533801
5.499496218 1.853359791 -8.35558601 1.407191525 1.407191525 -20.05151832
5.246092967 2.422453389 -8.036630728 1.40604002 1.40604002 -19.29393981
5 3 -7.884966038 1.399608093 1.399608093 -18.8125839
5.476825751 0.9818036932 -8.98570328 1.37942705 1.37942705 -21.54899004
5.222448147 1.533209926 -8.371362799 1.418539151 1.418539151 -20.30253402
4.964570903 2.096668872 -7.95797456 1.446286935 1.446286935 -19.39557073
4.710252412 2.669813439 -7.723317034 1.46399905 1.46399905 -18.78652438
4.948127237 1.219012395 -8.43069809 1.409954594 1.409954594 -20.6367072
4.687660837 1.775880134 -7.914956615 1.470776748 1.470776748 -19.56564857
4.427001658 2.343666102 -7.589956953 1.516401538 1.516401538 -18.81388562
4.414746442 1.461087786 -7.909606219 1.477998055 1.477998055 -19.81115588
4.149631414 2.022558602 -7.486150774 1.555936605 1.555936605 -18.90158742
3.877525351 1.70749155 -7.413278503 1.58143444 1.58143444 -19.05630468
3 5 4.79339141 -2.677319666 -2.677319666 -6.898017631
2.607414343 4.704795667 4.796636831 -2.262603295 -2.262603295 -7.841500415
2.226674299 4.411873199 4.923260042 -1.84991785 -1.84991785 -8.551020903
1.857597105 4.122176123 5.173630181 -1.43556253 -1.43556253 -9.045555055
1.5 3.836647963 5.552779829 -1.014247204 -1.014247204 -9.336483586
3.057878183 4.581567947 4.115004391 -2.460085533 -2.460085533 -9.124526999
2.680013133 4.287257894 4.206469381 -2.08350285 -2.08350285 -9.827713628
2.313070163 3.995907205 4.404048339 -1.711919799 -1.711919799 -10.33927366
1.95686651 3.708459406 4.710305216 -1.341479101 -1.341479101 -10.6727248
3.133699598 4.16305199 3.553838974 -2.293955968 -2.293955968 -11.02986144
2.768944154 3.870247049 3.707234905 -1.96066966 -1.96066966 -11.54692732
2.414187256 3.58107897 3.951978298 -1.635632763 -1.635632763 -11.90779037
3.224962882 3.745301704 3.079398703 -2.18303402 -2.18303402 -12.67464902
2.87170604 3.454612707 3.272687342 -1.898628895 -1.898628895 -13.04936108
3.329166667 3.329166667 2.667993546 -2.132104396 -2.132104396 -14.1042398
2.065942396 2.326265177 -6.3373707 -0.8313859591 -0.8313859591 -43.08540858
2.044024921 1.909358393 -7.410128049 -1.149211031 -1.149211031 -45.84148913
2.027544042 1.501005005 -8.883611606 -1.660934623 -1.660934623 -49.28772014
2.01377674 1.102386046 -10.84308566 -2.407935331 -2.407935331 -53.54546033
2 0.7146825518 -13.39033732 -3.441094085 -3.441094085 -58.7484962
2.520010141 2.168626527 -7.084524262 -1.10937545 -1.10937545 -44.13586678
2.496009929 1.751057833 -8.212831558 -1.44937613 -1.44937613 -46.91239457
2.476175872 1.342171296 -9.734981796 -1.980116767 -1.980116767 -50.36047876
2.457784951 0.9431479479 -11.72919306 -2.739773636 -2.739773636 -54.58997729
2.973492911 2.012839804 -7.753930833 -1.349744588 -1.349744588 -45.11143536
2.947124495 1.594937864 -8.926313246 -1.706370385 -1.706370385 -47.89559225
2.923651794 1.18584684 -10.48457258 -2.250015811 -2.250015811 -51.33263887
3.426096161 1.859072361 -8.351554786 -1.554681943 -1.554681943 -46.02066438
3.397074077 1.441165838 -9.558537125 -1.923200996 -1.923200996 -48.80235917
3.877525351 1.70749155 -8.882854293 -1.726108875 -1.726108875 -46.87158728
6 0.75 -15.80551376 1.220182219 1.220182219 -45.94414958
5.476825751 0.9818036932 -15.0476726 1.158519324 1.158519324 -44.46396487
4.948127237 1.219012395 -14.36694645 1.138931459 1.138931459 -43.17543455
4.414746442 1.461087786 -13.74846734 1.157690498 1.157690498 -42.04955267
3.877525351 1.70749155 -13.1807709 1.212050296 1.212050296 -41.06426878
5.495934786 0.5496269097 -16.56941312 1.034319471 1.034319471 -47.66894444
4.973773997 0.782844171 -15.70833555 0.9941122165 0.9941122165 -46.03640965
4.445869723 1.021545055 -14.92540261 0.9987645496 0.9987645496 -44.60278335
3.913063949 1.265191242 -14.20383141 1.044602482 1.044602482 -43.3353439
4.994066014 0.3570638389 -17.52537572 0.7692528833 0.7692528833 -49.82945003
4.473798009 0.5919116843 -16.55108659 0.7540569355 0.7540569355 -48.02972563
3.947567299 0.8323217663 -15.65476702 0.7872939666 0.7872939666 -46.43564255
4.495164235 0.1734688486 -18.7129592 0.405928078 0.405928078 -52.49528601
3.977668337 0.4101642943 -17.6140612 0.420071143 0.420071143 -50.51319809
4 0 -20.18565105 -0.08192983693 -0.08192983693 -55.75753475
3.877525351 1.70749155 -3.841593445 -1.245837794 -1.245837794 -33.18050429
3.733835484 2.106441352 -3.179620604 -1.040197797 -1.040197797 -31.59679783
3.592901212 2.51025876 -2.628792583 -0.9156162949 -0.9156162949 -30.15792764
3.457189338 2.918111341 -2.177033289 -0.8651850808 -0.8651850808 -28.84663231
3.329166667 3.329166667 -1.810293511 -0.8823384662 -0.8823384662 -27.64034176
3.426096161 1.859072361 -3.307580524 -1.040674962 -1.040674962 -32.34292967
3.28057148 2.258937616 -2.639859021 -0.83929345 -0.83929345 -30.71829967
3.138840764 2.66336274 -2.088291574 -0.7205203974 -0.7205203974 -29.24796697
3.003370816 3.071515302 -1.638815675 -0.6769617015 -0.6769617015 -27.91162385
2.973492911 2.012839804 -2.698261444 -0.8018826575 -0.8018826575 -31.425054
2.826474668 2.413292716 -2.03030722 -0.607215943 -0.607215943 -29.7659045
2.684288759 2.817997761 -1.483400557 -0.4968072407 -0.4968072407 -28.27070677
2.520010141 2.168626527 -2.008265939 -0.5273426014 -0.5273426014 -30.41910443
2.371839588 2.569339301 -1.346571034 -0.3423173522 -0.3423173522 -28.73315884
2.065942396 2.326265177 -1.231643954 -0.2146728031 -0.2146728031 -29.31662318
4.440892099e-16 5 2.102539007 0.09207782236 0.09207782236 -16.44356912
-0.06212655902 4.363411661 2.558576865 0.5920986357 0.5920986357 -17.03484195
-0.07669991414 3.732151324 2.913517282 1.006824386 1.006824386 -17.90014736
-0.05292331219 3.109815324 3.073891017 1.301032306 1.301032306 -19.22875798
0 2.5 2.914515158 1.42159989 1.42159989 -21.25474787
0.3642667601 4.71135537 1.647182592 0.009823657116 0.009823657116 -17.42119523
0.3200134767 4.072201676 2.003830121 0.4470534331 0.4470534331 -18.14561015
0.3187076004 3.43961375 2.216797881 0.783175893 0.783175893 -19.20818702
0.3511458846 2.81718793 2.186566395 0.978788906 0.978788906 -20.80310059
0.7363527798 4.420915767 1.188312479 -0.08560983458 -0.08560983458 -18.40647234
0.707934154 3.779960652 1.440690375 0.2885552785 0.2885552785 -19.27103337
0.7178571387 3.146809072 1.509033459 0.5459872472 0.5459872472 -20.53378191
1.11526241 4.129180271 0.7260988039 -0.1928627305 -0.1928627305 -19.39935703
1.100639823 3.487187669 0.8704970268 0.1179945734 0.1179945734 -20.40912338
1.5 3.836647963 0.2611685657 -0.3106927452 -0.3106927452 -20.39903041
0 2.5 0.2839630215 -0.7511646953 -0.7511646953 -44.04684981
0.1686581063 2.182592001 -1.337900227 -1.334672886 -1.334672886 -47.51800781
0.3392898394 1.868151094 -3.226206943 -2.070513196 -2.070513196 -51.3662766
0.5105307009 1.557134641 -5.406261957 -2.97217553 -2.97217553 -55.61576394
0.6810161926 1.25 -7.901330573 -4.053273957 -4.053273957 -60.28305115
0.5125768105 2.450412517 -1.092354737 -1.353687583 -1.353687583 -45.0446715
0.6782430735 2.130671487 -2.591170648 -1.884883796 -1.884883796 -48.25012047
0.8456991765 1.813962646 -4.3209899 -2.552003711 -2.552003711 -51.77983791
1.013580621 1.500743353 -6.301834988 -3.366154118 -3.366154118 -55.6521466
1.028053969 2.405049209 -2.197490466 -1.841185801 -1.841185801 -45.81716866
1.190801427 2.083254349 -3.575422592 -2.320944248 -2.320944248 -48.77233978
1.355154938 1.764556775 -5.154307593 -2.922782654 -2.922782654 -52.00713825
1.545989741 2.36372759 -3.083758145 -2.236558052 -2.236558052 -46.42287031
1.705891433 2.040158103 -4.344301514 -2.666312785 -2.666312785 -49.14289504
2.065942396 2.326265177 -3.791597042 -2.557540868 -2.557540868 -46.90667798
3.329166667 3.329166667 -2.242210764 -0.4297150699 -0.4297150699 -31.2844465
2.87170604 3.454612707 -1.661039931 -0.2296528421 -0.2296528421 -30.30275538
2.414187256 3.58107897 -1.015524912 0.001350626726 0.001350626726 -29.26251897
1.95686651 3.708459406 -0.3014254638 0.2647416692 0.2647416692 -28.15749191
1.5 3.836647963 0.4860885493 0.5622532797 0.5622532797 -26.98075472
3.003370816 3.071515302 -2.065951473 -0.2146836642 -0.2146836642 -31.58194864
2.545137685 3.198428647 -1.414888368 0.0201553323 0.0201553323 -30.55897266
2.086902529 3.32653989 -0.6894869932 0.290468615 0.290468615 -29.46407546
1.628921544 3.455742982 0.1160051515 0.5983891911 0.5983891911 -28.28915449
2.684288759 2.817997761 -1.908339633 -0.02679124778 -0.02679124778 -31.9828826
2.225896167 2.946608303 -1.174102623 0.248952176 0.248952176 -30.90408447
1.767557681 3.076594419 -0.3529603033 0.5657873314 0.5657873314 -29.73706072
2.371839588 2.569339301 -1.772287694 0.1333948804 0.1333948804 -32.50431793
1.913900577 2.699876932 -0.9395035549 0.4571196959 0.4571196959 -31.35380114
2.065942396 2.326265177 -1.66163063 0.2644658213 0.2644658213 -33.16577367
0 2.5 7.290813349 1.469323115 1.469323115 -28.9064509
0.5125768105 2.450412517 5.636287914 0.7394826387 0.7394826387 -30.39857336
1.028053969 2.405049209 4.289890978 0.1402893316 0.1402893316 -31.59962166
1.545989741 2.36372759 3.194622419 -0.353248187 -0.353248187 -32.57577982
2.065942396 2.326265177 2.306214409 -0.7605831951 -0.7605831951 -33.37821768
0.3511458846 2.81718793 6.512161723 0.9653927896 0.9653927896 -28.02976435
0.8698568824 2.774431271 5.120654039 0.3524508542 0.3524508542 -29.38763393
1.390922358 2.735388433 3.971083577 -0.1591338614 -0.1591338614 -30.52236851
1.913900577 2.699876932 3.022134094 -0.5875120935 -0.5875120935 -31.48290301
0.7178571387 3.146809072 5.788582308 0.4492242411 0.4492242411 -27.42006015
1.241803106 3.110100012 4.602924221 -0.07206010786 -0.07206010786 -28.68169968
1.767557681 3.076594419 3.609586196 -0.5142367641 -0.5142367641 -29.77235711
1.100639823 3.487187669 5.113116299 -0.08234890742 -0.08234890742 -27.0199978
1.628921544 3.455742982 4.088344828 -0.5323085437 -0.5323085437 -28.21705479
1.5 3.836647963 4.479223305 -0.6341420658 -0.6341420658 -26.78366309
5 3 3.483027475 0.8479529464 0.8479529464 -5.653325725
5.441249265 2.684750557 3.405381148 0.8204184219 0.8204184219 -5.973040808
5.882783337 2.372771721 3.352244699 0.790577833 0.790577833 -6.247314401
6.32326665 2.064747934 3.32631662 0.7580027328 0.7580027328 -6.471466377
6.761363636 1.761363636 3.33094623 0.7219275912 0.7219275912 -6.639664234
5.376381987 2.998777947 3.292430924 0.7537220269 0.7537220269 -5.979250731
5.815669856 2.68453345 3.239286674 0.7388328775 0.7388328775 -6.273149235
6.255113999 2.373755901 3.211740418 0.7221063914 0.7221063914 -6.520044896
6.693378847 2.06712974 3.21234685 0.7030189325 0.7030189325 -6.715511201
5.751956496 2.998425562 3.126321277 0.6709591719 0.6709591719 -6.28676172
6.189182059 2.685251311 3.09734435 0.6687224961 0.6687224961 -6.55587313
6.626435361 2.375740347 3.095057031 0.6651393613 0.6651393613 -6.776397447
6.126552757 2.998860397 2.983166123 0.5990052266 0.5990052266 -6.578324598
6.561615103 2.68682169 2.978207078 0.6095276445 0.6095276445 -6.823458797
6.5 3 2.861735077 0.5373378956 0.5373378956 -6.856102633
8 2.775557562e-16 -18.49718753 3.347424651 3.347424651 -37.74897342
7.709288198 0.4220287121 -16.61050952 2.957721762 2.957721762 -34.06624386
7.403167086 0.8572543125 -15.25568355 2.671543912 2.671543912 -31.45145286
7.08580334 1.304193666 -14.31292683 2.45985018 2.45985018 -29.66000727
6.761363636 1.761363636 -13.7025894 2.303658825 2.303658825 -28.53014357
7.510288607 0.1781775432 -17.34840762 3.024922715 3.024922715 -35.60743411
7.209007091 0.6082565537 -15.76339704 2.724298012 2.724298012 -32.52112845
6.894341452 1.050663782 -14.63536336 2.504812636 2.504812636 -30.35341002
6.570458364 1.503916092 -13.87011893 2.34492924 2.34492924 -28.91159785
7.013290765 0.3628440236 -16.39022935 2.766359879 2.766359879 -33.83908992
6.702414257 0.8003141683 -15.05757796 2.538947603 2.538947603 -31.25360869
6.38017881 1.24924386 -14.12395095 2.37554391 2.37554391 -29.47084851
6.509647541 0.5535884922 -15.58937148 2.560736738 2.560736738 -32.38140382
6.190150761 0.997790607 -14.47100601 2.394366357 2.394366357 -30.2228971
6 0.75 -14.92003878 2.399675321 2.399675321 -31.18611661
0 0 -38.44262771 -15.79831421 -15.79831421 -101.366396
0.4805198813 0.1431821422 -30.38050501 -11.95791831 -11.95791831 -86.98876868
0.9746582315 0.3114148512 -24.71654468 -9.286839023 -9.286839023 -76.28237893
1.481467466 0.5026107725 -20.64660636 -7.401833904 -7.401833904 -68.16671366
2 0.7146825518 -17.6716306 -6.062013197 -6.062013197 -61.93697262
0.1671155298 0.2837737923 -29.42432214 -11.54571855 -11.54571855 -86.42408895
0.6553581533 0.4486952498 -23.85502015 -8.923248555 -8.923248555 -75.59182032
1.157134666 0.6368715955 -19.8906665 -7.091297317 -7.091297317 -67.43482847
1.671497483 0.8462154748 -17.01706455 -5.80188711 -5.80188711 -61.2052454
0.3350927702 0.587721979 -22.84534698 -8.493774708 -8.493774708 -74.73839687
0.8318586338 0.77279943 -19.02668433 -6.732257317 -6.732257317 -66.58456952
1.342073807 0.9793360905 -16.28220509 -5.505310652 -5.505310652 -60.38680648
0.5057776736 0.9103091762 -18.0429092 -6.319698439 -6.319698439 -65.60027526
1.011867275 1.113959299 -15.45947017 -5.169107226 -5.169107226 -59.47129081
0.6810161926 1.25 -14.54058928 -4.789791504 -4.789791504 -58.44747276
2.065942396 2.326265177 -7.569875688 -1.665128895 -1.665128895 -43.46507956
1.705891433 2.040158103 -8.086785994 -1.777596238 -1.777596238 -45.43268225
1.355154938 1.764556775 -8.856330303 -2.018594671 -2.018594671 -47.98288542
1.013580621 1.500743353 -9.953267991 -2.424099953 -2.424099953 -51.25586595
0.6810161926 1.25 -11.48446576 -3.046307129 -3.046307129 -55.44060577
2.044024921 1.909358393 -8.711362094 -2.01847804 -2.01847804 -46.28409467
1.691597452 1.632177049 -9.58500974 -2.306155925 -2.306155925 -48.91351635
1.347595666 1.366616631 -10.80338297 -2.766339704 -2.766339704 -52.27499934
1.011867275 1.113959299 -12.47508762 -3.452011264 -3.452011264 -56.55402013
2.027544042 1.501005005 -10.25336127 -2.56595101 -2.56595101 -49.77925572
1.681040474 1.233802496 -11.5771632 -3.073698871 -3.073698871 -53.21005718
1.342073807 0.9793360905 -13.36792471 -3.8133322 -3.8133322 -57.55816658
