57.64814125,340.2449139
57.66514585,340.3036734
57.69571952,340.409321
57.73983666,340.5617682
57.79745134,340.7608562
57.8685027,341.0063748
57.95291553,341.2980641
58.05060038,341.635615
58.16145374,342.0186698
58.28535815,342.4468226
58.4221823,342.9196196
58.57178119,343.4365599
58.73399628,343.9970956
58.90865567,344.6006327
59.09557426,345.2465316
59.29455397,345.9341077
59.50538391,346.6626325
59.72784067,347.4313338
59.96168849,348.2393971
60.20667956,349.0859659
60.46255423,349.9701431
60.72904135,350.8909918
61.00585851,351.8475359
61.29271233,352.8387619
61.58929884,353.8636192
61.89530371,354.9210218
62.21040267,356.009849
62.53426177,357.128947
62.8665378,358.2771299
63.20687865,359.4531807
63.55492361,360.6558532
63.91030386,361.8838728
64.27264277,363.1359382
64.64155636,364.4107224
65.01665366,365.7068745
65.39753716,367.0230208
65.78380322,368.3577666
66.17504248,369.7096974
66.57084034,371.0773805
66.97077734,372.4593663
67.37442964,373.8541905
67.78136946,375.2603747
68.19116556,376.6764288
68.60338365,378.1008521
69.01758687,379.532135
69.43333627,380.9687608
69.85019126,382.4092069
70.26771007,383.8519469
70.68545023,385.2954518
71.10296904,386.7381918
71.51982403,388.1786379
71.93557343,389.6152637
72.34977665,391.0465466
72.76199474,392.4709699
73.17179084,393.887024
73.57873066,395.2932082
73.98238296,396.6880324
74.38231996,398.0700182
74.77811781,399.4377013
75.16935708,400.7896321
75.55562314,402.1243779
75.93650664,403.4405242
76.31160394,404.7366763
76.68051753,406.0114605
77.04285644,407.2635259
77.39823669,408.4915455
77.74628165,409.694218
78.08662249,410.8702688
78.41889853,412.0184517
78.74275763,413.1375497
79.05785658,414.2263769
79.36386145,415.2837795
79.66044796,416.3086368
79.94730179,417.2998628
80.22411894,418.256407
80.49060606,419.1772556
80.74648073,420.0614328
80.9914718,420.9080016
81.22531962,421.7160649
81.44777638,422.4847662
81.65860633,423.213291
81.85758603,423.9008671
82.04450462,424.546766
82.21916401,425.1503031
82.3813791,425.7108388
82.53097799,426.2277791
82.66780214,426.7005762
82.79170655,427.128729
82.90255992,427.5117838
83.00024476,427.8493346
83.08465759,428.1410239
83.15570895,428.3865425
83.21332363,428.5856306
83.25744077,428.7380777
83.28801444,428.8437253
83.30501904,428.9024849
