x,y,ux,uy
1.875,4.127485973,-0.01138860035,-0.03069898554
1.5,4.418323982,-0.0125503141,-0.03224748748
1.125,4.127485973,-0.01219361781,-0.03244818174
2.25,5,-0.01423436481,-0.03049826828
1.875,4.709161991,-0.01322245678,-0.03161585323
2.625,4.709161991,-0.01315116665,-0.02896134595
0.375,4.709161991,-0.01363369513,-0.03449649546
1.125,4.709161991,-0.01339692069,-0.03338474754
0.75,5,-0.01395377522,-0.0341305606
3.466256338,2.923747887,-0.004049672959,-0.02042367505
3.883964671,2.841456221,-0.002880076573,-0.01821189653
4.158144013,2.030618662,-6.352517569e-05,-0.01352665102
4.021054342,2.436037441,-0.001233796298,-0.01591698161
3.74043568,2.112910329,-0.000977889628,-0.01529864032
4.301673004,2.759164554,-0.001777149726,-0.01592640871
4.719381338,2.676872887,-0.0007797658858,-0.01371821045
1,0,0,0
1.5,0.178670638,-0.0006622669353,-0.001894926738
0.5,0.178670638,-0.00161481557,-0.002128621057
2.5,0.178670638,-0.0001559556939,-0.001762041019
3,0,0,0
1.5,0.5360119139,-0.002053761325,-0.005705715235
2,0.3573412759,-0.0008046066711,-0.003654517503
6.190340909,1.002840909,0.001956557875,-0.005954681634
5.940340909,1.565340909,0.001949562026,-0.008475408686
5.75,1.3125,0.001840998545,-0.007534200456
6.321022727,2.071022727,0.001968181933,-0.01000274447
6.130681818,1.818181818,0.001985448005,-0.009295613313
6.571022727,1.508522727,0.002517933168,-0.00821300567
5.25,2.4375,0.0004632640664,-0.01156557411
5.690340909,2.127840909,0.001340304731,-0.0103417948
5.440340909,2.690340909,0.0001746975865,-0.01163171018
5.219381338,1.551872887,0.001506820552,-0.008996789015
5.469381338,0.9893728874,0.001570636145,-0.006149323363
4.969381338,2.114372887,0.0007852130488,-0.01144172653
4.408144013,1.468118662,0.0009353649767,-0.009982315151
4.688762676,1.791245775,0.0009409615783,-0.01094717078
2.707291667,4.291453658,-0.01127132712,-0.02812338099
1.957291667,3.709777639,-0.009957128494,-0.02920839732
2.332291667,4.000615648,-0.01042473683,-0.02894573074
2.789583333,3.873745324,-0.009329734764,-0.02683972886
2.871875,3.456036991,-0.00740946551,-0.02512642508
2.049456797,1.923369521,-0.0047491096,-0.01829561917
2.502352536,1.768676114,-0.003084497393,-0.01613415358
2.518838135,2.17157177,-0.004036965767,-0.01914578846
2.485866937,1.365780458,-0.002215864223,-0.01281866159
2.016485599,1.117578208,-0.002766578857,-0.01118473027
3.424629612,1.862184956,-0.001101845644,-0.01469525535
2.955248274,1.613982707,-0.001636287957,-0.01401503423
4.969381338,0.8018728874,0.001247454535,-0.005447639577
4.438762676,1.041245775,0.00108208589,-0.007441610177
4.469381338,0.6143728874,0.0009041137943,-0.004602423609
3.287539941,2.267603736,-0.002336442634,-0.01764186747
3.013360599,3.078441294,-0.005617481273,-0.02297232677
3.15045027,2.673022515,-0.003861578354,-0.02042562434
2.834644202,2.422297143,-0.003877757991,-0.01998199727
2.381748463,2.576990549,-0.005521811121,-0.02225747751
0,4.375,-0.01353813362,-0.03440228035
0.375,4.084161991,-0.0129345435,-0.03345533368
0.375,2.834161991,-0.01159835559,-0.02814397469
0.375,3.459161991,-0.01224924963,-0.03133004585
0,3.125,-0.01272547692,-0.03009706851
0.75,3.793323982,-0.01206406009,-0.03211158993
1.125,3.502485973,-0.01091522496,-0.03035732078
0.6867396471,2.144066294,-0.009758137535,-0.02286548055
0.5164855989,2.456566294,-0.01076767452,-0.02550305623
1.027247743,1.519066294,-0.007104498686,-0.01660630141
0.8569936952,1.831566294,-0.008543673622,-0.01988339012
1.549456797,2.369698883,-0.007398101475,-0.02284236456
1.203225246,2.100632588,-0.007910929029,-0.02147830176
1.719710845,2.057198883,-0.006107721672,-0.02005970462
2.556068932,3.205311618,-0.007085760016,-0.02522226888
1.641485599,3.459052267,-0.00981083969,-0.02903985215
2.098777266,3.332181943,-0.008500589211,-0.02724830114
2.240262864,2.954586246,-0.007006082705,-0.02491571723
1.924456797,2.703860874,-0.007127072578,-0.02426476939
0.8914855989,2.790728285,-0.01017761982,-0.02707037752
1.407971198,2.747294579,-0.008669103785,-0.025752422
1.266485599,3.124890276,-0.009842817809,-0.02826662734
5.815340909,2.690340909,0.0007305524426,-0.01128692053
5.375,3,-0.0005420872675,-0.01209102201
6.255681818,2.380681818,0.001605511776,-0.01068413476
6.125,3,0.0009594574069,-0.01147491839
6.190340909,2.690340909,0.001237759153,-0.01116642304
7.190340909,0.6278409091,0.002349698121,-0.003958318955
6.880681818,1.068181818,0.002706638808,-0.006306550534
6.690340909,0.8153409091,0.002141684792,-0.004955870808
0.6702540481,0.491170638,-0.003758320459,-0.005808545604
1.670254048,0.8485119139,-0.002818423935,-0.008864848401
1.170254048,0.6698412759,-0.003357168945,-0.007377662882
0.8405080963,0.803670638,-0.005059394687,-0.009282996693
1.010762144,1.116170638,-0.005819594212,-0.01249236064
1.703225246,1.654303226,-0.005126933212,-0.01664772679
1.356993695,1.385236932,-0.005507829672,-0.01469602877
1.686739647,1.25140757,-0.004043075468,-0.01288997133
7.845170455,2.845170455,0.002322287596,-0.01084443649
7.845170455,2.657670455,0.00258276753,-0.01072328493
8,2.8125,0.002400930749,-0.01061555117
7.535511364,2.348011364,0.002846340518,-0.0106190908
7.690340909,2.502840909,0.002732576024,-0.01072949166
7.535511364,2.535511364,0.002596720457,-0.01088599647
8,2.4375,0.00301251452,-0.0102474863
7.845170455,2.470170455,0.002869695959,-0.01052097839
7.845170455,2.282670455,0.00317330202,-0.01024438385
6.916193182,1.728693182,0.002846917321,-0.009089455614
7.071022727,1.883522727,0.002921648964,-0.009611950351
6.916193182,1.916193182,0.002716619122,-0.009677036662
7.380681818,1.818181818,0.003352612363,-0.00944805069
7.225852273,1.850852273,0.003133992082,-0.009537603045
7.225852273,1.663352273,0.003280327289,-0.00893575473
7.225852273,2.225852273,0.002733705399,-0.01047785084
7.225852273,2.038352273,0.002945273999,-0.01005087919
7.380681818,2.193181818,0.002918936312,-0.01039065065
8,1.6875,0.004242667037,-0.00875646632
7.845170455,1.720170455,0.004024727316,-0.009004201142
7.845170455,1.532670455,0.004225934326,-0.008455507094
7.845170455,2.095170455,0.003478855815,-0.009898153815
7.845170455,1.907670455,0.003768994983,-0.009484682476
8,2.0625,0.003666921114,-0.009613137423
7.535511364,1.598011364,0.003749153679,-0.008743086927
7.690340909,1.752840909,0.003801017251,-0.009192151996
7.535511364,1.785511364,0.003575813658,-0.009336013217
7.535511364,2.160511364,0.003104910023,-0.01027212823
7.535511364,1.973011364,0.003354468584,-0.009844882742
7.690340909,2.127840909,0.003291542217,-0.01011223582
3.041145833,4.791145833,-0.01356528742,-0.02695568025
3.291145833,4.541145833,-0.012309615,-0.02534143553
3.25,4.75,-0.01339806625,-0.02569086645
3.3734375,4.1234375,-0.0100176241,-0.0244178324
3.332291667,4.332291667,-0.01117633527,-0.02492039951
3.1234375,4.3734375,-0.01145104913,-0.02619304337
3.75,4.25,-0.01070372875,-0.02197192084
3.541145833,4.291145833,-0.01092233086,-0.0235133657
3.791145833,4.041145833,-0.009407761732,-0.02156124497
3.538020833,3.288020833,-0.005484344062,-0.02151337249
3.496875,3.496875,-0.006566506922,-0.02237660845
3.288020833,3.538020833,-0.007075741632,-0.02355668405
3.914583333,3.414583333,-0.00558661871,-0.0198305252
3.705729167,3.455729167,-0.006068706043,-0.0211321366
3.955729167,3.205729167,-0.004412414748,-0.01907162173
3.205729167,3.955729167,-0.00925145231,-0.02506616018
3.455729167,3.705729167,-0.007695060142,-0.02314834351
3.414583333,3.914583333,-0.008851365495,-0.02382824231
4.75,3.25,-0.00389653681,-0.01430316925
4.541145833,3.291145833,-0.004271969749,-0.0157060792
4.791145833,3.041145833,-0.002337279618,-0.01397748621
4.041145833,3.791145833,-0.007783848027,-0.01956320447
4.291145833,3.541145833,-0.006069513548,-0.01758887497
4.25,3.75,-0.007503128985,-0.01798059533
4.3734375,3.1234375,-0.003385908336,-0.01650878672
4.332291667,3.332291667,-0.004684714375,-0.01710266963
4.1234375,3.3734375,-0.005124186176,-0.01848274419
3.6234375,3.8734375,-0.008467156737,-0.02249535121
3.8734375,3.6234375,-0.006826987383,-0.02049596774
3.832291667,3.832291667,-0.008108263197,-0.02107121825
3.984690669,0.2134364437,0.000323919116,-0.001785943086
3.734690669,0.3027717627,0.0003456279859,-0.002597442615
3.75,0.08933531898,0.0001263349613,-0.0007782570377
3.704072007,0.7296446501,0.0004831764504,-0.006069557858
3.719381338,0.5162082064,0.0004609150359,-0.004361288467
3.954072007,0.6403093311,0.0006546588097,-0.00517247928
3.25,0.2680059569,0.0001342059371,-0.002445598245
3.484690669,0.3921070817,0.0002824307978,-0.003450204181
3.234690669,0.4814424006,0.0001245187261,-0.004343819397
3.642834682,1.583390425,-0.0002195797565,-0.01233085797
3.658144013,1.369953981,6.687630254e-05,-0.01085352831
3.892834682,1.494055106,0.0002843776825,-0.01120578027
3.188762676,1.121751732,-0.0003972279418,-0.009761589985
3.423453344,1.245852856,-0.0001637692325,-0.01037054973
3.173453344,1.335188175,-0.0007081167933,-0.01146646416
3.923453344,1.067182219,0.0006266278535,-0.008313518671
3.673453344,1.156517538,0.0002809391663,-0.009316693202
3.688762676,0.9430810938,0.0004210565471,-0.007721660556
2.25,0.6253472328,-0.001106818789,-0.006220784376
2.484690669,0.7494483576,-0.000992825984,-0.007253755778
2.234690669,0.8387836766,-0.001600648544,-0.008298211146
2.984690669,0.5707777196,-0.0001362199685,-0.005276698349
2.734690669,0.6601130386,-0.0005066270462,-0.006247000187
2.75,0.4466765949,-0.0002540500986,-0.004261655683
2.704072007,1.086985926,-0.001200028116,-0.01009910244
2.719381338,0.8735494823,-0.0008255488559,-0.008194523409
2.954072007,0.997650607,-0.0006221086202,-0.009033499588
3.454072007,0.8189799691,0.0002167392168,-0.007014756866
3.204072007,0.9083152881,-0.0001504674903,-0.008004179117
3.219381338,0.6948788444,2.618597111e-05,-0.006197381437
4.5,0,0,0
4.75,0.09375,0.0002040952508,-0.0007202369057
4.25,0.09375,0.0001777750217,-0.0007666052018
5.75,0.09375,0.0002327404885,-0.0006506183097
5.25,0.09375,0.0002184214998,-0.0006809791432
5.5,0,0,0
4.75,0.28125,0.0005553553761,-0.00210982435
5,0.1875,0.000406347487,-0.001381402089
5.25,0.28125,0.0006063073032,-0.001989466841
7.75,0.09375,0.0006476623022,-0.0006619809596
7.25,0.09375,0.0004178142578,-0.0006020500612
7.5,0,0,0
6.75,0.28125,0.0009124291582,-0.00180492535
7,0.1875,0.0007077907265,-0.00120406661
7.25,0.28125,0.001224403331,-0.001806950186
6.5,0,0,0
6.75,0.09375,0.0003157577704,-0.0006113243373
6.25,0.09375,0.0002605920375,-0.0006281284584
5.75,0.65625,0.001323820229,-0.004200160654
6,0.5625,0.001259755005,-0.003593911633
6.25,0.65625,0.001534773107,-0.00409311255
5.5,0.375,0.0008086075741,-0.00255345678
5.75,0.46875,0.001022268154,-0.003084372121
5.25,0.46875,0.0009290355551,-0.003227672336
6.75,0.46875,0.001446136659,-0.002958689747
6.25,0.46875,0.001173625756,-0.002997065583
6.5,0.375,0.001061371676,-0.002402273246
6,0.1875,0.0004759718791,-0.001261165204
6.25,0.28125,0.0007457896266,-0.00184138947
5.75,0.28125,0.0006571485877,-0.001901019701
7.8125,3,0.002126599272,-0.0109176447
7.657670455,2.845170455,0.002280405632,-0.01104845075
7.282670455,2.845170455,0.002144132342,-0.01127485133
7.470170455,2.845170455,0.002222944508,-0.0111897266
7.4375,3,0.002097724252,-0.01125321795
7.502840909,2.690340909,0.002392806955,-0.01106594367
7.348011364,2.535511364,0.002474126505,-0.01097101734
6.532670455,2.845170455,0.001552222299,-0.01131429157
6.720170455,2.845170455,0.001744355007,-0.01132215736
6.6875,3,0.001678156454,-0.01141159269
6.785511364,2.535511364,0.002009643255,-0.01099032042
6.752840909,2.690340909,0.001859596568,-0.01118229484
6.598011364,2.535511364,0.001824952004,-0.01096541219
7.0625,3,0.001963246213,-0.01138633084
6.907670455,2.845170455,0.001906815305,-0.01132730557
7.095170455,2.845170455,0.002039654099,-0.01131611549
6.883522727,2.071022727,0.002545857988,-0.01008960057
6.728693182,1.916193182,0.002509237234,-0.009636485564
7.193181818,2.380681818,0.002527222687,-0.01076979046
7.038352273,2.225852273,0.002551594789,-0.01047190743
6.663352273,2.225852273,0.002173742731,-0.01041064508
6.850852273,2.225852273,0.002364101613,-0.01044513793
6.818181818,2.380681818,0.002181718694,-0.01074498577
7.127840909,2.690340909,0.002168482594,-0.0111893383
6.973011364,2.535511364,0.00218003594,-0.01100867765
7.160511364,2.535511364,0.002335131405,-0.01100700882
0.5958891685,1.40625,-0.008489961409,-0.01641046254
0.5107621444,1.25,-0.008357407418,-0.01501050673
0.5958891685,1.09375,-0.007403698367,-0.01309766794
0.3405080963,1.5625,-0.009935743034,-0.01853725635
0.4256351204,1.40625,-0.009199506286,-0.01682878841
0.4256351204,1.71875,-0.009935704762,-0.01977749991
0.4256351204,0.78125,-0.00667084854,-0.009937971042
0.4256351204,1.09375,-0.008166846132,-0.01356217217
0.3405080963,0.9375,-0.007893619265,-0.01207402075
0,2.1875,-0.01206965773,-0.02424980791
0.08512702407,2.03125,-0.01163393968,-0.02298151366
0.08512702407,2.34375,-0.01194805284,-0.02528855522
0.08512702407,1.40625,-0.01059333638,-0.01768627452
0.08512702407,1.71875,-0.01120571705,-0.02045040857
0,1.5625,-0.01124699285,-0.01926454318
0.2553810722,2.03125,-0.01106221574,-0.02273459241
0.1702540481,1.875,-0.01114036693,-0.02161085953
0.2553810722,1.71875,-0.01057832727,-0.02013097802
0.08512702407,0.15625,-0.002518986341,-0.00264507
0.08512702407,0.46875,-0.006255648855,-0.007508213187
0,0.3125,-0.005244866117,-0.006105579378
0.2553810722,0.78125,-0.007510226764,-0.01055562768
0.1702540481,0.625,-0.006981223782,-0.009022861988
0.2553810722,0.46875,-0.005283647502,-0.006522977747
0,0.9375,-0.009475984059,-0.01339046678
0.08512702407,0.78125,-0.008353493972,-0.01132495854
0.08512702407,1.09375,-0.009696541405,-0.01466429255
0.2553810722,1.40625,-0.009905699555,-0.01726157655
0.1702540481,1.25,-0.009831926091,-0.01596414729
0.2553810722,1.09375,-0.008940174588,-0.01409166019
7.845170455,1.345170455,0.004352562229,-0.007835080582
8,1.3125,0.004589128738,-0.007680776013
7.535511364,1.410511364,0.003849820773,-0.00806188816
7.690340909,1.377840909,0.004102807861,-0.007957867393
8,0.9375,0.004536105545,-0.006339891554
7.845170455,1.157670455,0.004380653789,-0.007133379596
7.845170455,0.9701704545,0.004283926298,-0.006339815568
6.916193182,1.541193182,0.002922456154,-0.008412439473
7.071022727,1.508522727,0.003135306751,-0.0083275802
7.380681818,1.068181818,0.003491105655,-0.00648689988
7.225852273,1.288352273,0.003359837314,-0.007456971194
7.225852273,1.100852273,0.003253713404,-0.006577794701
7.225852273,1.475852273,0.003362000721,-0.008242680757
7.380681818,1.443181818,0.00360117546,-0.008155188979
8,0.1875,0.002051819196,-0.002194600981
7.845170455,0.4076704545,0.002858702443,-0.00320061556
7.845170455,0.2201704545,0.001765891624,-0.00177709628
7.845170455,0.7826704545,0.004030401699,-0.005438330666
7.845170455,0.5951704545,0.003577014051,-0.004404524185
8,0.5625,0.003846277893,-0.004626260185
7.535511364,0.6605113636,0.003056298953,-0.004346443686
7.690340909,0.6278409091,0.003303454361,-0.004324838317
7.535511364,0.8480113636,0.003489827878,-0.005434197633
7.535511364,1.223011364,0.003857364509,-0.007287432523
7.535511364,1.035511364,0.003746628409,-0.006413535962
7.690340909,1.002840909,0.004014663377,-0.006363297125
1.6875,3.982066968,-0.0111726301,-0.03081536502
1.5,4.127485973,-0.01179142526,-0.03165828136
1.3125,3.982066968,-0.01165320951,-0.03168627652
1.875,4.418323982,-0.01230961247,-0.03128093849
1.6875,4.272904977,-0.01200907856,-0.0315253863
2.0625,4.272904977,-0.01169061017,-0.03046537211
0.9375,4.272904977,-0.01265992902,-0.03310867446
1.3125,4.272904977,-0.01233382061,-0.03239899565
1.125,4.418323982,-0.01279969876,-0.03303788487
2.625,5,-0.01442221302,-0.02901936759
2.4375,4.854580995,-0.01374506258,-0.0297963677
2.8125,4.854580995,-0.01383158745,-0.02815846399
1.6875,4.854580995,-0.01366014966,-0.03220465089
2.0625,4.854580995,-0.01368367756,-0.03112215553
1.875,5,-0.01409787191,-0.03170304023
2.4375,4.563742986,-0.0125684996,-0.02960751389
2.25,4.709161991,-0.01317323109,-0.03042566919
2.0625,4.563742986,-0.01269642797,-0.0309172822
0.1875,4.854580995,-0.01382526183,-0.03476669713
0.5625,4.854580995,-0.01376301964,-0.03436217837
0.375,5,-0.01395170718,-0.0346121694
0.9375,4.563742986,-0.01319093676,-0.03357664721
0.75,4.709161991,-0.01351075579,-0.03401743555
0.5625,4.563742986,-0.01337736691,-0.03413103759
1.125,5,-0.01397074215,-0.03349264936
0.9375,4.854580995,-0.01370906266,-0.0338053177
1.3125,4.854580995,-0.01367160754,-0.03309036974
1.6875,4.563742986,-0.01284567762,-0.031988501
1.5,4.709161991,-0.0132985695,-0.03259034488
1.3125,4.563742986,-0.01301211209,-0.03286643131
3.397711502,3.126457277,-0.005016663286,-0.02157676105
3.606565669,3.085311444,-0.004437725305,-0.02045500501
3.74365534,2.679892664,-0.002563042955,-0.01815446665
3.675110504,2.882602054,-0.003457619864,-0.01933229031
3.534801173,2.721038498,-0.003151120193,-0.01920876415
3.815419836,3.04416561,-0.003869028471,-0.0192931015
4.024274002,3.003019777,-0.003311938214,-0.01810045441
4.017834682,1.869055106,-1.535439739e-05,-0.01310988249
3.949289847,2.071764496,-0.0004958534264,-0.01440381472
3.808980515,1.910200939,-0.0004427333991,-0.01393773727
4.229908509,2.394891608,-0.0007398014652,-0.01490851249
4.089599178,2.233328052,-0.0005912662566,-0.0147296229
4.298453344,2.192182219,-0.0001538215345,-0.01380200714
3.671890844,2.315619719,-0.001608570957,-0.01663596924
3.880745011,2.274473885,-0.001078637847,-0.01567987553
3.812200176,2.477183275,-0.001767770076,-0.01693311316
4.650836502,2.879582277,-0.001687286584,-0.01448470958
4.859690669,2.838436444,-0.001159267715,-0.01336916746
4.233128169,2.961873944,-0.002765398794,-0.01688945283
4.441982336,2.92072811,-0.002225561559,-0.01567635639
4.579072007,2.515309331,-0.000499262408,-0.01390396295
4.510527171,2.718018721,-0.00125894791,-0.01479531903
4.37021784,2.556455164,-0.0009554967099,-0.01493315792
3.952509507,2.638746831,-0.001997391346,-0.01708184522
4.161363673,2.597600998,-0.001459055621,-0.0160022523
4.092818838,2.800310387,-0.002319197552,-0.01707209953
0.5,0,0,0
0.75,0.08933531898,-0.0006317450955,-0.001001282969
0.25,0.08933531898,-0.001032043346,-0.001169054825
1.75,0.08933531898,-0.0002516716777,-0.000931778243
1.25,0.08933531898,-0.0004116141114,-0.0009610263593
1.5,0,0,0
0.75,0.2680059569,-0.001935946305,-0.003062491458
1,0.178670638,-0.001032407925,-0.001965970429
1.25,0.2680059569,-0.001258851996,-0.002899670185
3.25,0.08933531898,6.224073195e-05,-0.0008236563115
3.5,0,0,0
2.75,0.2680059569,-0.0001106701531,-0.002576232087
3,0.178670638,2.864504055e-05,-0.001682554577
2.5,0,0,0
2.75,0.08933531898,-2.161954856e-05,-0.0008647920915
2.25,0.08933531898,-0.0001251062037,-0.0009006499521
1.75,0.6253472328,-0.0019193615,-0.006508273587
2,0.5360119139,-0.001257122969,-0.00546519775
1.5,0.3573412759,-0.0013530323,-0.003798215446
1.75,0.4466765949,-0.001344982041,-0.004655559977
1.25,0.4466765949,-0.002116749015,-0.004858798908
2.25,0.4466765949,-0.0007434164285,-0.00446609319
2.5,0.3573412759,-0.00036487859,-0.003503994656
2,0.178670638,-0.0003818206706,-0.001831599664
2.25,0.2680059569,-0.0004131027199,-0.002691518872
1.75,0.2680059569,-0.0007845623896,-0.002795138288
6.095170455,0.8764204545,0.001763736852,-0.005323457965
5.970170455,1.157670455,0.001922102724,-0.006750198266
5.875,1.03125,0.001787094828,-0.006171788663
6.160511364,1.410511364,0.002132771468,-0.007816532817
6.065340909,1.284090909,0.00203761252,-0.007297942639
6.285511364,1.129261364,0.002130923213,-0.006559409337
5.625,1.59375,0.001730108535,-0.008749875268
5.845170455,1.438920455,0.001905069834,-0.008020881549
5.720170455,1.720170455,0.00172980372,-0.009134939339
6.541193182,1.916193182,0.002311106947,-0.00960035278
6.446022727,1.789772727,0.002294961791,-0.009199880491
6.666193182,1.634943182,0.002595297769,-0.008705600459
6.005681818,2.099431818,0.001645030404,-0.01011103902
6.225852273,1.944602273,0.001981757993,-0.009663351197
6.100852273,2.225852273,0.00160563105,-0.01038463835
6.475852273,1.382102273,0.002413790343,-0.007689639399
6.350852273,1.663352273,0.002260885357,-0.008768066464
6.255681818,1.536931818,0.002207135534,-0.008306625485
5.125,2.71875,-0.0003535642314,-0.01226728772
5.345170455,2.563920455,0.0003069399993,-0.01159898706
5.220170455,2.845170455,-0.0005608323259,-0.01218731302
5.595170455,2.001420455,0.001408387949,-0.01009607006
5.470170455,2.282670455,0.0009411907759,-0.01091258531
5.375,2.15625,0.001049153512,-0.01075611692
5.660511364,2.535511364,0.000740835555,-0.01117143224
5.565340909,2.409090909,0.0008331868936,-0.0110484008
5.785511364,2.254261364,0.001269307958,-0.01056388093
6.035511364,1.691761364,0.001975677158,-0.00889984319
5.910511364,1.973011364,0.001682765408,-0.009812624759
5.815340909,1.846590909,0.001712734207,-0.009488094565
5.609690669,1.150936444,0.001720789575,-0.00687241067
5.734690669,0.8696864437,0.001579310934,-0.005390898285
5.359690669,1.713436444,0.001502466758,-0.00944187392
5.484690669,1.432186444,0.001691995052,-0.008221576426
5.204072007,1.109059331,0.001518971395,-0.006964713869
5.344381338,1.270622887,0.001621877551,-0.007629601008
5.079072007,1.390309331,0.001475553152,-0.008473418203
